Future.ID,Strategy.ID,Strategy,Fuel,Technology,Emission,Season,Year,SpecifiedAnnualDemand,CapacityFactor,OperationalLife,ResidualCapacity,InputActivityRatio,OutputActivityRatio,EmissionActivityRatio,EmissionsPenalty,CapitalCost,VariableCost,FixedCost,TotalAnnualMaxCapacity,TotalAnnualMinCapacity,TotalAnnualMaxCapacityInvestment,TotalAnnualMinCapacityInvestment,TotalTechnologyAnnualActivityUpperLimit,TotalTechnologyAnnualActivityLowerLimit,DistanceDriven,UnitCapitalCost (USD),UnitFixedCost (USD),BiofuelShares,FilterFuelType,FilterVehicleType
1,0,BAU,E5COMDSL,,,,2018.0,1.130436,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2019.0,1.3405151997302078,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2020.0,1.155981494838745,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2021.0,1.3158819494067029,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2022.0,1.228027468725523,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2023.0,1.2225466516920374,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2024.0,1.2642991758160602,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2025.0,1.3061603371669015,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2026.0,1.346940804411917,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2027.0,1.3877212716569325,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2028.0,1.428501738901948,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2029.0,1.4692822061469637,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2030.0,1.510062673391979,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2031.0,1.5465332322309804,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2032.0,1.5830037910699817,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2033.0,1.6194743499089832,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2034.0,1.6559449087479845,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2035.0,1.6924154675869858,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2036.0,1.728886026425987,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2037.0,1.7653565852649886,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2038.0,1.80182714410399,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2039.0,1.8382977029429912,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2040.0,1.8747682617819923,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2041.0,1.9015875004865568,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2042.0,1.9284067391911208,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2043.0,1.955225977895685,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2044.0,1.982045216600249,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2045.0,2.0088644553048134,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2046.0,2.0356836940093777,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2047.0,2.062502932713942,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2048.0,2.0893221714185057,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2049.0,2.11614141012307,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMDSL,,,,2050.0,2.1429606488276343,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2018.0,0.03223836,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2019.0,0.0011545953256972,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2020.0,0.0010665218885846,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2021.0,0.0013051871151881,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2022.0,0.0016135484443297,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2023.0,0.0016063470062322,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2024.0,0.0016612071148722,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2025.0,0.001716209965782,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2026.0,0.0017697928547303,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2027.0,0.0018233757436787,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2028.0,0.001876958632627,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2029.0,0.0019305415215754,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2030.0,0.0019841244105237,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2031.0,0.0020320443593662,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2032.0,0.0020799643082087,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2033.0,0.0021278842570512,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2034.0,0.0021758042058937,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2035.0,0.0022237241547362,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2036.0,0.0022716441035787,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2037.0,0.0023195640524212,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2038.0,0.0023674840012637,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2039.0,0.0024154039501062,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2040.0,0.0024633238989486,,,,,,,,,,,,,,,,,,,,,,
1,0,BAU,E5COMGSL,,,,2041.0,0.0024985626391169,,,,,,,,,,,,,,,,,,,,,,
